name,os,power_state,virtualization_type
AWS EC2 Instance AWN-CLOAPP-DR01 in US East (Ohio),,,
AWS EC2 Instance AWN-CLOANS-DR01 in US East (Ohio),,,
AWS EC2 Instance AWN-CLOMID-DW01 in US East (Ohio),,,
AWS EC2 Instance AWN-CLCARG-DW01 in US East (Ohio),,,
AWS EC2 Instance AWS-EKSJUP-DA02 in US East (Ohio),Red Hat Enterprise Linux 9.3.0,,
AWS EC2 Instance awn-device42-da01 in US East (Ohio),,,
AWS EC2 Instance AWN-JUMPWIN-DA02 in US East (Ohio),Windows 2022,,
AWS EC2 Instance AWN-RANCHR-DA02 in US East (Ohio),Ubuntu Linux 22.04,,
AWS EC2 Instance awn-cast-01 in US East (Ohio),Red Hat Enterprise Linux 8.8,,
AWS EC2 Instance AWN-TERRA-DEV1 in US East (Ohio),Red Hat Enterprise Linux 8.9,,
AWS EC2 Instance TestVm-Ubuntu22 in US East (Ohio),,,
AWS EC2 Instance AWN-SMART-01 in US East (Ohio),Red Hat Enterprise Linux 8.9,,
AWS EC2 Instance AWN-CSPLDB-DW02 in US East (Ohio),,,
AWS EC2 Instance AWN-RANCHR-DU00 in US East (Ohio),Red Hat Enterprise Linux 8.9,,
AWS EC2 Instance awn-dynaK8s-001 in US East (Ohio),Amazon Linux AMI 2023,,
AWS EC2 Instance AWC-CMPBAS-DU02 in US East (Ohio),Ubuntu Linux 22.04.3,,
AWS EC2 Instance AWC-CTPDEV-DU01 in US East (Ohio),Ubuntu Linux 22.04.3,,
AWS EC2 Instance awn-engine-01 in US East (Ohio),Windows,,
AWS EC2 Instance awn-testaa-dw02 in US East (Ohio),Red Hat Enterprise Linux 9.4.0,,
AWS EC2 Instance awn-opsnxt-da01 in US East (Ohio),Red Hat Enterprise Linux 8.9,,
AWS EC2 Instance AWN-TERRA-DA05 in US East (Ohio),Red Hat Enterprise Linux 8,,
AWS EC2 Instance AWN-DEMEKS-DA00 in US East (Ohio),Red Hat Enterprise Linux 9.3.0,,
AWS EC2 Instance AWN-dotnet-DW01 in US East (Ohio),,,
AWS EC2 Instance awn-hosttes-DR04 in US East (Ohio),,,
AWS EC2 Instance awn-kubern-01 in US East (Ohio),Ubuntu Linux,,
AWS EC2 Instance AWN-CAST-DR02 in US East (Ohio),,,
AWS EC2 Instance awn-testdef-da02 in US East (Ohio),Red Hat Enterprise Linux 8.9,,
VMware VM 7.0 identified as vl-pun-domqa321 on blade-pun-rd-sh164,,,
VMware VM 7.0 identified as clm-pun-019004 on blade-pun-rd-sh164,,,
VMware VM 7.0 identified as clm-pun-021213 on blade-pun-rd-sh164,,,
VMware VM 7.0 identified as clm-pun-029762 on blade-pun-rd-sh164,,,
VMware VM 7.0 identified as vl-pun-domdv635 on blade-pun-rd-sh164,,,
VMware VM 7.0 identified as vl-pun-dsm-qau3 on blade-pun-rd-sh136,,,
VMware VM 7.0 identified as vl-pun-apm-qac9 on blade-pun-rd-sh136,,,
VMware VM 7.0 identified as vl-pun-rem-qaw6 on blade-pun-rd-sh136,,,
VMware VM 7.0 identified as vl-pun-dsm-qaov on blade-pun-rd-sh136,,,
VMware VM 7.0 identified as vl-pun-domdv639 on blade-pun-rd-sh136,,,
VMware VM 7.0 identified as vl-pun-rem-qag9 on blade-pun-rd-sh144,,,
VMware VM 7.0 identified as vl-pun-domdv130 on blade-pun-rd-sh144,,,
VMware VM 7.0 identified as vw-pun-dsm-qatm on blade-pun-rd-sh144,,,
VMware VM 7.0 identified as vl-pun-dsm-qail on blade-pun-rd-sh144,,,
VMware VM 7.0 identified as vl-pun-domdv637 on blade-pun-rd-sh144,,,
VMware VM 7.0 identified as vl-pun-rem-dv99 on blade-pun-rd-sh142,,,
VMware VM 7.0 identified as vw-pun-dsm-qasb on blade-pun-rd-sh142,,,
VMware VM 7.0 identified as vl-pun-apm-pt90 on blade-pun-rd-sh142,,,
VMware VM 7.0 identified as clm-pun-032121 on blade-pun-rd-sh142,,,
VMware VM 7.0 identified as vl-pun-domdv636 on blade-pun-rd-sh142,,,
VMware VM 7.0 identified as vl-pun-rem-qad8 on blade-pun-rd-sh162,,,
VMware VM 7.0 identified as clm-pun-009109 on blade-pun-rd-sh162,,,
VMware VM 7.0 identified as vl-pun-bco-qaev on blade-pun-rd-sh162,,,
VMware VM 7.0 identified as clm-pun-005278 on blade-pun-rd-sh162,,,
VMware VM 7.0 identified as vl-pun-dompt020 on blade-pun-rd-sh162,,,
VMware VM 7.0 identified as vl-pun-domdv638 on blade-pun-rd-sh162,,,
VMware VM 7.0 identified as vl-pun-dsm-qt72 on blade-pun-rd-sh143,,,
VMware VM 7.0 identified as vl-pun-dsm-qajn on blade-pun-rd-sh143,,,
VMware VM 7.0 identified as clm-pun-011030 on blade-pun-rd-sh143,,,
VMware VM 7.0 identified as clm-pun-031977 on blade-pun-rd-sh143,,,
VMware VM 7.0 identified as vl-pun-dompt143 on blade-pun-rd-sh143,,,
VMware VM 7.0 identified as vl-pun-domdv361 on blade-pun-rd-sh163,,,
VMware VM 7.0 identified as vl-pun-domdv379 on blade-pun-rd-sh163,,,
VMware VM 7.0 identified as vl-pun-dompt144 on blade-pun-rd-sh163,,,
VMware VM 7.0 identified as clm-pun-005307 on blade-pun-rd-sh163,,,
VMware VM 7.0 identified as vl-pun-dsm-qt22 on blade-pun-rd-sh135,,,
VMware VM 7.0 identified as vl-pun-domqa022 on blade-pun-rd-sh135,,,
VMware VM 7.0 identified as vl-pun-domdv259 on blade-pun-rd-sh135,,,
VMware VM 7.0 identified as vl-pun-rem-qahf on blade-pun-rd-sh135,,,
VMware VM 7.0 identified as vl-pun-domqa226 on blade-pun-rd-sh135,,,
VMware VM 7.0 identified as clm-pun-027345 on blade-pun-rd-sh161,,,
VMware VM 7.0 identified as vl-pun-domdv405 on blade-pun-rd-sh161,,,
VMware VM 7.0 identified as vl-pun-domdv357 on blade-pun-rd-sh161,,,
VMware VM 7.0 identified as clm-pun-028175 on blade-pun-rd-sh161,,,
VMware VM 7.0 identified as vl-pun-dsm-qt5k on blade-pun-rd-sh160,,,
VMware VM 7.0 identified as vl-pun-dsm-qt5o on blade-pun-rd-sh160,,,
VMware VM 7.0 identified as vl-pun-domqa744 on blade-pun-rd-sh160,,,
Microsoft Azure VM shopping-cart-seal in North Central US,Ubuntu Linux None,,
Microsoft Azure VM mykola-linux-debian11 in West Europe,Debian Linux 11.0,,
Microsoft Azure VM mykola-linux-2 in Germany West Central,Ubuntu Linux None,,
Microsoft Azure VM mykola-redhat in Germany West Central,Red Hat Enterprise Linux None,,
Microsoft Azure VM mykola-win-basic in Germany West Central,Windows Server 2019,,
Microsoft Azure VM mykola-win-st in Germany West Central,Windows Server 2019,,
Microsoft Azure VM Scale Set allinone in East US,,,
Microsoft Azure VM Scale Set aks-agentpool-58473129-vmss in East US,,,
OpenStack Nova Instance worker-pool1-d4voss1j-n281-dyo-eccd-ibd-11-2-20 in CEERegion : Eric G5,,,
OpenStack Nova Instance worker-pool1-eppp34lw-n281-dyo-eccd-ibd-11-2-20 in CEERegion : Eric G5,,,
OpenStack Nova Instance kks-ade-bmc-pool-1-fd67w in eu-nl-1 : Eric G5,,,
OpenStack Nova Instance kks-ade-bmc-pool-1-jwb77 in eu-nl-1 : Eric G5,,,
OpenStack Nova Instance kks-ade-bmc-pool-1-llzf2 in eu-nl-1 : Eric G5,,,
OpenStack Nova Instance kks-ade-bmc-pool-1-nkcv8 in eu-nl-1 : Eric G5,,,
VMware VM 8.0 identified as RHEL-8-New on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as Z-VRA-172.17.90.251 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as Win-test3 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as Win-testing1 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as AWX_DEMO on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as RHEL7.6_Zertotest2 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as Win-test2 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as cohesity-node1 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as WIN2022-Target3 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as Zerto-Windows1 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as zerto_test2 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as WIN2022-Target2 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as Win-Test1 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as Windows 2022 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as zvm_10.0U3_dr on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as sdxdcwveeamvro on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as Z-VRAH-172.17.90.251-308558 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as AWX_TEST on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as AWX_TEST2 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as zerto_test1 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as WIN2022-Target1 on sdx-t7-rc9-p1920,,,
VMware VM 8.0 identified as win_vm_sneha on esxi-138,,,
VMware VM 8.0 identified as AAP62 on esxi-138,,,
VMware VM 8.0 identified as Anoop_Test on esxi-138,,,
VMware VM 8.0 identified as DemoPranesh_JumpBox on esxi-138,,,
VMware VM 8.0 identified as sdxdcwnetappsnapcenter on sdxinfra,,,
VMware VM 6.7 identified as Cohesity_Node3 on hpntx3,,,
VMware VM 6.7 identified as event driven ansible hub on hpntx3,,,
VMware VM 6.7 identified as coreos412 on hpntx3,,,
VMware VM 6.7 identified as NTNX-DHCP on hpntx3,,,
VMware VM 6.7 identified as rhel7ntp on hpntx3,,,
VMware VM 6.7 identified as ocp411autoworker3 on hpntx3,,,
VMware VM 6.7 identified as OpsRampGateway-1101 on hpntx3,,,
VMware VM 6.7 identified as NTNX-SGH932TQXQ-A-CVM on hpntx3,,,
VMware VM 6.7 identified as ocp411acmworker1 on hpntx3,,,
VMware VM 6.7 identified as ocp411acmworker2 on hpntx3,,,
VMware VM 6.7 identified as test1244 on hpntx3,,,
VMware VM 6.7 identified as eksadminvm on hpntx3,,,
VMware VM 6.7 identified as Event driven ansible controller on hpntx3,,,
VMware VM 6.7 identified as ocp411autoworker2 on hpntx3,,,
VMware VM 6.7 identified as vCLS-cab93301-352d-4dc8-b6e8-6c895bac157d on hpntx3,,,
VMware VM 6.7 identified as vCLS-1330bd1d-65e3-4ed9-a3e7-cacf3881d1ba on hpntx3,,,
VMware VM 6.7 identified as Pranesh_linux on hpntx3,,,
VMware VM 6.7 identified as copy-Nutanixmove-4.6.0-esxi on hpntx1,,,
VMware VM 6.7 identified as Cohesity_Node1 on hpntx1,,,
VMware VM 6.7 identified as NTNX-SGH932TQXL-A-CVM on hpntx1,,,
VMware VM 8.0 identified as ServiceTheater-QA-Dashboard-MIG - Clone on 172.16.133.19,,,
VMware VM 8.0 identified as sdxdrloradb_test on 172.16.133.19,,,
VMware VM 8.0 identified as bastion_cellcom on 172.16.133.19,,,
VMware VM 8.0 identified as sdxdrloradb_cohesity_test on 172.16.133.19,,,
VMware VM 8.0 identified as sdxdrloradb_bkp on 172.16.133.19,,,
VMware VM 8.0 identified as Sdxdrwstobservability on 172.16.133.19,,,
Microsoft Hyper-V Server 2012 R2 identified as Scorch-Server on hypervhost,,,
Microsoft Hyper-V Server 2012 R2 identified as capture on hypervhost,,,
Microsoft Hyper-V Server 2012 R2 identified as Test on hypervhost,,,
Microsoft Hyper-V Server 2012 R2 identified as sccmserver on hypervhost,,,
Microsoft Hyper-V Server 2012 R2 identified as pxeclient on hypervhost,,,
Microsoft Hyper-V Server 2012 R2 identified as awx_vm_1 on hypervhost,,,
Microsoft Hyper-V Server 2012 R2 identified as vm3taj on hypervhost,,,
Microsoft Hyper-V Server 2012 R2 identified as AD-DomainServer on hypervhost,,,
Microsoft Hyper-V Server 2012 R2 identified as Win_Test on hypervhost,,,
Microsoft Hyper-V Server 2012 R2 identified as awx_vm on hypervhost,,,
Microsoft Hyper-V Server 2012 R2 identified as VMLab_test1 on hypervhost,,,
Microsoft Hyper-V Server 2012 R2 identified as awx_vm_2 on hypervhost,,,
Microsoft Hyper-V Server 2012 R2 identified as SCORCH on hypervhost,,,
Microsoft Hyper-V Server 2012 R2 identified as VMM-Server on hypervhost,,,
VMware VM 7.0 identified as NXOS-Sw-1_.7.0.3.I7 on sdx-c220m4-sr17-p13,,,
VMware VM 7.0 identified as Yunus_Nexus_test on sdx-c220m4-sr17-p13,,,
VMware VM 7.0 identified as BR1-cEDGE-01-Vip on sdx-c220m4-sr17-p13,,,
VMware VM 7.0 identified as DC1-cEdge_17.12.04b on sdx-c220m4-sr17-p13,,,
VMware VM 7.0 identified as BR2-cEdge-1_Vip on sdx-c220m4-sr17-p13,,,
VMware VM 7.0 identified as NXos-Sw-B on sdx-c220m4-sr17-p13,,,
VMware VM 7.0 identified as sdxdrlstmysql01(Training) on management,,,
VMware VM 7.0 identified as sdxdrlstgitlab01(Training) on management,,,
VMware VM 7.0 identified as sdxdrlstmysql on management,,,
VMware VM 7.0 identified as SDXDRLMATRIXHOMES on management,,,
VMware VM 7.0 identified as sdxdrlstgitlab on management,,,
VMware VM 7.0 identified as ZVM_DC on 172.17.65.8,,,
VMware VM 7.0 identified as vCLS-29c61b7b-8a23-4e9c-996f-8ca06d933013 on 172.17.65.8,,,
VMware VM 7.0 identified as vCLS-4f1e1fa1-d77a-4c88-bc65-00f31c3cb86e on sdxt7esxi2,,,
VMware VM 7.0 identified as rhel8.4 on sdxt7esxi2,,,
VMware VM 7.0 identified as Windows-2019 on sdxt7esxi2,,,
VMware VM 7.0 identified as vcsa703 on sdxt7esxi2,,,
VMware VM 7.0 identified as vCLS-5280c3b3-4029-41f4-9c0c-6f00974aaeab on sdxt7esxi3,,,
Microsoft Hyper-V Server 2016 identified as Mukunda Rao on vdesk_r8_hpe33,,,
Microsoft Hyper-V Server 2016 identified as Hasitha Moushmi on vdesk_r8_hpe33,,,
Microsoft Hyper-V Server 2016 identified as Pradeep kumar Myakala VM on vdesk_r8_hpe33,,,
Microsoft Hyper-V Server 2016 identified as VDLAB-DEVOPS-01 on r11-hpe1-118,,,
Microsoft Hyper-V Server 2016 identified as Sivakoumar D on vdesk_r8_hpe33,,,
Microsoft Hyper-V Server 2016 identified as VDLAB-DEMSRV on r11-hpe1-118,,,
Microsoft Hyper-V Server 2016 identified as Venkata satyanarayana Machari veera VM on vdesk_r8_hpe33,,,
Microsoft Hyper-V Server 2016 identified as CTX-AUTOCONFIG on r11-hpe1-118,,,
Microsoft Hyper-V Server 2016 identified as SCOMSQL1 on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as Bhuvaneswari VM on vdesk_r8_hpe33,,,
Microsoft Hyper-V Server 2016 identified as VDLAB-APPVMGMT on r11-hpe1-118,,,
Microsoft Hyper-V Server 2016 identified as SCOMReporting on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as SARITHA M NEW VM on vdesk_r8_hpe33,,,
Microsoft Hyper-V Server 2016 identified as Venkata Praveen Tellajeera on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as Balla Kumar VM on vdesk_r8_hpe33,,,
Microsoft Hyper-V Server 2016 identified as Thatavarthi Hasitha Moushmi on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as Lokesh Kumar VM on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as Ayesha Mohanty-VM on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as Vakka Supriya VM on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as winalokscom2 on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as Joseph VM on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as VDLAB-SQL01 on r11-hpe1-118,,,
Microsoft Hyper-V Server 2016 identified as Krishnakanth VM on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as Satya VM on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as DonotDeleteHK on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as Pradeep kumar Myakala on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as VDLAB-SQL02 on r11-hpe1-118,,,
Microsoft Hyper-V Server 2016 identified as Venkata Satyanarayana Machari on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as SCOMWebconsole on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as SCOMMgmt2 on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as winalokscom1 on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as Uppuluri Bhanu Pravallika on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as SCOMSQL2 on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as SCOMMgmt1 on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as Business View. on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as Balla Kumar on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as UMA-SCVMM on r8-hpe1-101,,,
Microsoft Hyper-V Server 2016 identified as VDLAB-XDController01 on r11-hpe1-118,,,
Microsoft Hyper-V Server 2016 identified as VDLAB-MONITOR on r11-hpe1-118,,,
Microsoft Hyper-V Server 2016 identified as VDLAB-CTXLIC01 on r11-hpe1-118,,,
Microsoft Hyper-V Server 2016 identified as CTXCLDCNTRAPL-01 on r11-hpe1-118,,,
Microsoft Hyper-V Server 2016 identified as VDLAB-CTXStorefront02 on r11-hpe1-118,,,
Microsoft Hyper-V Server 2016 identified as VDLAB-XDController02 on r11-hpe1-118,,,
Microsoft Hyper-V Server 2016 identified as simplivity_arbiter on r11-hpe1-118,,,
Microsoft Hyper-V Server 2016 identified as VDLAB-APPVOL-01 on r11-hpe1-118,,,
Microsoft Hyper-V Server 2016 identified as VDLAB-SCVMM01 on r11-hpe1-118,,,
Microsoft Hyper-V Server 2016 identified as AZUREADCONNECT-2 on r11-hpe1-118,,,
Microsoft Hyper-V Server 2019 identified as Devworker01 on r4-smb-srv170,,,
Microsoft Hyper-V Server 2019 identified as DDC Server on r4-smb-srv170,,,
Microsoft Hyper-V Server 2019 identified as Database Server on r4-smb-srv170,,,
Microsoft Hyper-V Server 2019 identified as PVS Server on r4-smb-srv170,,,
Microsoft Hyper-V Server 2019 identified as AD Server on r4-smb-srv170,,,
Microsoft Hyper-V Server 2019 identified as New Virtual Machine4 on r4-smb-srv170,,,
Microsoft Hyper-V Server 2019 identified as VDA on r4-smb-srv170,,,
VMware VM 8.0 identified as SDXDC-ETPE-Device42-MA on 172.17.73.19,,,
Microsoft Hyper-V Server 2019 identified as DOCKER-WSL2 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as Intel POC-2 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as GenAI Automation-VM on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as Intel POC-1 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as GenAI ActivePresenter-VM on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as Intel POC-3 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as DOCKER-DESKTOP on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as Intel POC on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as GenAI Mentimete-VM on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as KUBEFLOW-VM on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HPG10-WIN10-Master-IMG on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HPG10-WIN11-IMG on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as Wyse-VM on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as Credext-centos on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as Master Image-08-2021 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HP-WIN11-12 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HPG10-WIN10-001 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HP-WIN11-11 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as Flemin-VM on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as Java-Lab-UBT01 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HP-WIN11-08 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HP-WIN11-13 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HP-WIN11-10 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HP-WIN11-HSBC01 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HP-WIN11-06 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as Credext-ubuntu on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HP-WIN11-09 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HPG10-WIN10-002 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HPG-WIN10-Office-IMG on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HP-WIN11-07 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HP-WIN11-HSBC02 on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as HP-WIN11-HSBC on hp-rack13-gen10,,,
Microsoft Hyper-V Server 2019 identified as WIN11-VDI-IMG on hp-rack13-gen10,,,
VMware VM 7.0 identified as vl-pun-dombl107 on blade-pun-rds-pd24,,,
VMware VM 7.0 identified as vw-pun-bpm-bl06 on blade-pun-rds-pd24,,,
VMware VM 7.0 identified as vl-pun-rie-bl24 on blade-pun-rds-pd24,,,
VMware VM 7.0 identified as vl-pun-dombl053 on blade-pun-rds-pd24,,,
VMware VM 7.0 identified as vl-pun-rie-bl3u on blade-pun-rds-pd24,,,
VMware VM 7.0 identified as vl-pun-dombl108 on blade-pun-rds-pd23,,,
VMware VM 7.0 identified as vl-pun-rie-bl3f on blade-pun-rds-pd23,,,
VMware VM 7.0 identified as vl-pun-rie-bl1z on blade-pun-rds-pd23,,,
VMware VM 7.0 identified as vl-pun-riebl096 on blade-pun-rds-pd23,,,
VMware VM 7.0 identified as vl-pun-rie-bl6e on blade-pun-rds-pd23,,,
AWS EC2 AutoScaling Group easytravel_eks-wg2022122822133754730000000f in US West (Oregon),Amazon Linux AMI 2,,
AWS EC2 Instance Erica-Terminal-West-1-nilesh in US West (Oregon),Ubuntu Linux,,
AWS EC2 Instance Demo-App-Catalog in US West (Oregon),Ubuntu Linux,,
AWS EC2 Instance Synthetic-URL-Web-Forrester in US West (Oregon),Amazon Linux AMI 2,,
AWS EC2 Instance PaymentService in US West (Oregon),Ubuntu Linux,,
AWS EC2 Instance MonitoringInfra in US West (Oregon),Ubuntu Linux,,
AWS EC2 Instance PaymentProcessor in US West (Oregon),Ubuntu Linux,,
AWS EC2 Instance TemporaryInstance in US West (Oregon),Ubuntu Linux,,
AWS EC2 Instance Erica-Demo-Instance-2 in US East (Ohio),Ubuntu Linux,,
AWS EC2 Instance PaymentProcessor in US East (Ohio),Ubuntu Linux,,
AWS EC2 Instance Synthetic-URL-Web-Forrester-Ohio-2 in US East (Ohio),Amazon Linux AMI 2,,
VMware VM 8.0 identified as sdxdrlapache on t10-rac7-pos24,,,
VMware VM 8.0 identified as sddrlinstanaslice on t10-rac7-pos24,,,
VMware VM 8.0 identified as CohesityCluster3 on t10-rac7-pos24,,,
VMware VM 8.0 identified as vCLS-691b8a56-658b-44cc-8469-190f39d6f07c on t10-rac7-pos24,,,
VMware VM 8.0 identified as cohesityDR on 172.16.4.61,,,
VMware VM 8.0 identified as sdxdclocjumpsrv--old on 172.16.4.61,,,
VMware VM 8.0 identified as copy-RHEL_test_vm on 172.16.4.61,,,
VMware VM 8.0 identified as T10-VCSA-Prod-DR on 172.16.4.61,,,
VMware VM 8.0 identified as RHEL8-Source-VM on 172.16.4.61,,,
VMware VM 8.0 identified as SDx-T10-vcsa-8.0.1-DR on 172.16.4.61,,,
VMware VM 8.0 identified as vCLS-1650b200-6978-4a31-a2a7-d8a531f4fbc3 on 172.16.4.61,,,
VMware VM 8.0 identified as SDx-T10-DR-VCSA7 on 172.16.4.61,,,
VMware VM 8.0 identified as Sdx-AD-DNS-DR-T10 on 172.16.4.61,,,
VMware VM 8.0 identified as ocp417dr-qvds6-master-0 on sdx-t10-dr-rc2,,,
VMware VM 8.0 identified as ocp417dr-qvds6-master-1 on sdx-t10-dr-rc2,,,
VMware VM 8.0 identified as ocp417dr-qvds6-worker-2 on sdx-t10-dr-rc2,,,
VMware VM 8.0 identified as vCLS-cb6b8724-e6c3-4ce9-9a52-e67e7b2bc51d on sdx-t10-dr-rc2,,,
VMware VM 8.0 identified as ocp417dr-qvds6-worker-1 on sdx-t10-dr-rc2,,,
VMware VM 8.0 identified as ocp417dr-qvds6-worker-0 on sdx-t10-dr-rc2,,,
VMware VM 8.0 identified as sdxdclocjumpsrv on sdx-t10-dr-rc2,,,
VMware VM 8.0 identified as ocp417dr-qvds6-master-2 on sdx-t10-dr-rc2,,,
VMware VM 8.0 identified as CohesityCluster2 on t10-rc7-pos23,,,
VMware VM 8.0 identified as CohesityCluster1 on t10-rc7-pos23,,,
VMware VM 8.0 identified as SDx-DR-ST-GIT on 172.16.133.18,,,
VMware VM 8.0 identified as vCLS-a3910059-7212-4245-ad76-0fba07da9379 on 172.16.133.18,,,
VMware VM 8.0 identified as SDx-DR-ST-DB on 172.16.133.18,,,
VMware VM 8.0 identified as Sdx-DR-ST-App on 172.16.133.18,,,
VMware VM 8.0 identified as VCSA6.7 on 172.16.133.18,,,
VMware VM 8.0 identified as zerto-test1 on 172.16.133.18,,,
VMware VM 8.0 identified as Sdx-DC-ST-App on 172.16.133.18,,,
VMware VM 8.0 identified as SDx-DR-ST-AAP-Infra on 172.16.133.18,,,
VMware VM 7.0 identified as ocp417dracm-7vh6r-worker-0 on sdx-t10-dell-rc5-p0809,,,
VMware VM 7.0 identified as Veeam-VRO-server on sdx-t10-dell-rc5-p0809,,,
VMware VM 7.0 identified as RHEL_test_vm on sdx-t10-dell-rc5-p0809,,,
VMware VM 7.0 identified as DHCP_server on sdx-t10-dell-rc5-p0809,,,
VMware VM 7.0 identified as ocp417dracm-7vh6r-master-0 on sdx-t10-dell-rc5-p0809,,,
VMware VM 7.0 identified as SDXETPESWOC on sdx-t10-dell-rc5-p0809,,,
VMware VM 7.0 identified as vCLS-ec9be285-1e95-43fa-847d-80da23150196 on sdx-t10-dell-rc5-p0809,,,
VMware VM 7.0 identified as Pranesh_linux on sdx-t10-dell-rc5-p0809,,,
VMware VM 7.0 identified as HammerDB-Benchmark-clone on sdx-t10-dell-rc5-p0809,,,
VMware VM 7.0 identified as ocp417dracm-7vh6r-master-2 on sdx-t10-dell-rc5-p0809,,,
VMware VM 7.0 identified as storage_ansible_tower on sdx-t10-dell-rc5-p0809,,,
VMware VM 7.0 identified as SDXT10COEONTAP-01 on sdx-t10-dell-rc5-p0809,,,
VMware VM 7.0 identified as copy-storage_ansible_tower on sdx-t10-dell-rc5-p0809,,,
VMware VM 7.0 identified as ocp417dracm-7vh6r-master-1 on sdx-t10-dell-rc5-p0809,,,
VMware VM 7.0 identified as SDXETPEBMCOP on sdx-t10-dell-rc5-p0809,,,
