name,version,vendor,install_date
Cisco AnyConnect Secure Mobility Client,4.7.04056,"Cisco Systems, Inc.",
Python 3.9.0 Development Libraries (64-bit),3.9.150.0,Python Software Foundation,
Google Chrome,133.0.6943.98,Google LLC,
Python 3.9.0 Executables (64-bit),3.9.150.0,Python Software Foundation,
Python 3.9.0 Core Interpreter (64-bit),3.9.150.0,Python Software Foundation,
Python 3.12.6 Core Interpreter (64-bit),3.12.6150.0,Python Software Foundation,
Python 3.9.0 Test Suite (64-bit),3.9.150.0,Python Software Foundation,
Node.js,22.13.1,Node.js Foundation,
Apache Directory Studio - (remove only),,,
IntelliJ IDEA Community Edition 2024.3,243.21565.193,JetBrains s.r.o.,
Python Launcher,3.12.6150.0,Python Software Foundation,
Docker Desktop,4.38.0,Docker Inc.,
Notepad++ (64-bit x64),8.6.8,Notepad++ Team,
VMware Tools,10.2.0.7253323,"VMware, Inc.",
Mozilla Firefox (x64 en-US),135.0,Mozilla,
Mozilla Maintenance Service,126.0,Mozilla,
Notepad++ (64-bit x64),8.7.5,Notepad++ Team,
Python Launcher,3.9.7217.0,Python Software Foundation,
Microsoft Edge,132.0.2957.140,Microsoft Corporation,
PyCharm 2024.1.4,241.18034.82,JetBrains s.r.o.,
Mozilla Maintenance Service,120.0.1,Mozilla,
Veeam CBT Driver,12.0.0.64,Veeam Software Group GmbH,
Notepad++ (64-bit x64),8.6.3,Notepad++ Team,
Python Launcher,3.11.9150.0,Python Software Foundation,
Veeam Backup Transport,12.1.2.172,Veeam Software Group GmbH,
PyCharm Community Edition 2024.1.4,241.18034.82,JetBrains s.r.o.,
Webex Recorder and Player,44.2.0.76,Cisco Webex LLC,
Veeam Agent for Microsoft Windows,6.1.2.134,Veeam Software Group GmbH,
Google Chrome,132.0.6834.160,Google LLC,
selinux-policy,3.13.1,CentOS,
kmod,20,CentOS,
libstoragemgmt-python,1.1.0,CentOS,
dmraid,1.0.0.rc16,CentOS,
libreport-plugin-mantisbt,2.1.11,CentOS,
libreport,2.1.11,CentOS,
python-augeas,0.4.1,CentOS,
libxml2-python,2.9.1,CentOS,
mailx,12.5,CentOS,
satyr,0.13,CentOS,
rubygem-json,1.7.7,CentOS,
ruby,2.0.0.648,CentOS,
libreport-python,2.1.11,CentOS,
libtiff,4.0.3,CentOS,
perl-libs,5.16.3,CentOS,
perl-Pod-Escapes,1.04,CentOS,
augeas-libs,1.1.0,CentOS,
libreport-cli,2.1.11,CentOS,
sos,3.2,CentOS,
libreport-plugin-ureport,2.1.11,CentOS,
python-dmidecode,3.10.13,CentOS,
libreport-centos,2.1.11,CentOS,
python-six,1.3.0,CentOS,
libfprint,0.5.0,CentOS,
usb_modeswitch-data,20130807,CentOS,
hunspell,1.3.2,CentOS,
selinux-policy-targeted,3.13.1,CentOS,
libxcb,1.9,CentOS,
abrt-addon-python,2.1.11,CentOS,
perl-macros,5.16.3,CentOS,
abrt-addon-xorg,2.1.11,CentOS,
abrt,2.1.11,CentOS,
abrt-addon-kerneloops,2.1.11,CentOS,
kpatch,0.1.10,CentOS,
mlocate,0.26,CentOS,
boost-thread,1.53.0,CentOS,
rsync,3.0.9,CentOS,
pciutils,3.2.1,CentOS,
jasper-libs,1.900.1,CentOS,
elfutils,0.160,CentOS,
rng-tools,5,CentOS,
smartmontools,6.2,CentOS,
dmraid-events,1.0.0.rc16,CentOS,
abrt-addon-vmcore,2.1.11,CentOS,
libstoragemgmt,1.1.0,CentOS,
libcurl,7.29.0,CentOS,
abrt-cli,2.1.11,CentOS,
gitlab-ee,10.2.4,Omnibus <omnibus@getchef.com>,
abrt-console-notification,2.1.11,CentOS,
yum-langpacks,0.4.2,CentOS,
boost-system,1.53.0,CentOS,
vim-common,7.4.160,CentOS,
sg3_utils-libs,1.37,CentOS,
libsss_idmap,1.12.2,CentOS,
scl-utils,20130529,CentOS,
ruby-irb,2.0.0.648,CentOS,
rubygem-io-console,0.4.2,CentOS,
rubygem-psych,2.0.0,CentOS,
rubygem-bigdecimal,1.2.0,CentOS,
quota-nls,4.01,CentOS,
centos-release,7,CentOS,
libreport-filesystem,2.1.11,CentOS,
p11-kit,0.20.7,CentOS,
abrt-addon-pstoreoops,2.1.11,CentOS,
abrt-python,2.1.11,CentOS,
xdg-utils,1.1.0,CentOS,
gpg-pubkey,f27eab47,,
perl,5.16.3,CentOS,
libX11,1.6.0,CentOS,
vim-enhanced,7.4.160,CentOS,
traceroute,2.0.19,CentOS,
unzip,6.0,CentOS,
hunspell-en-US,0.20121024,CentOS,
abrt-retrace-client,2.1.11,CentOS,
usb_modeswitch,1.2.7,CentOS,
crda,1.1.3_2014.06.13,CentOS,
psacct,6.6.1,CentOS,
mdadm,3.3.2,CentOS,
iw,3.10,CentOS,
libsss_nss_idmap,1.12.2,CentOS,
dyninst,8.2.0,CentOS,
usbutils,007,CentOS,
ca-certificates,2014.1.98,CentOS,
sysstat,10.1.5,CentOS,
abrt-tui,2.1.11,CentOS,
abrt-addon-ccpp,2.1.11,CentOS,
python-chardet,2.0.1,CentOS,
curl,7.29.0,CentOS,
langtable-data,0.0.13,CentOS,
gdb,7.6.1,CentOS,
python-libs,2.7.5,CentOS,
ntsysv,1.3.61,CentOS,
systemtap-runtime,2.6,CentOS,
sssd-client,1.12.2,CentOS,
blktrace,1.0.5,CentOS,
at,3.1.13,CentOS,
cryptsetup,1.6.6,CentOS,
hunspell-en,0.20121024,CentOS,
man-pages-overrides,7.1.3,CentOS,
emacs-filesystem,24.3,CentOS,
bind-libs,9.9.4,CentOS,
gpg-pubkey,e15e78f4,,
rubygem-rdoc,4.0.0,CentOS,
abrt-libs,2.1.11,CentOS,
ruby-libs,2.0.0.648,CentOS,
rubygems,2.0.14.1,CentOS,
python,2.7.5,CentOS,
libreport-web,2.1.11,CentOS,
ledmon,0.79,CentOS,
strace,4.8,CentOS,
cyrus-sasl-plain,2.1.26,CentOS,
libreport-plugin-mailx,2.1.11,CentOS,
lm_sensors-libs,3.3.4,CentOS,
zip,3.0,CentOS,
tcsh,6.18.01,CentOS,
bzip2,1.0.6,CentOS,
gdk-pixbuf2,2.28.2,CentOS,
Microsoft Visual C++ 2022 X86 Additional Runtime - 14.42.34433,14.42.34433,Microsoft Corporation,
Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40660,12.0.40660,Microsoft Corporation,
Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.42.34433,14.42.34433.0,Microsoft Corporation,
Adobe Genuine Service,8.6.0.79,Adobe Inc.,
McAfee Security Scan Plus,4.1.482.1,"McAfee, LLC",
Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40660,12.0.40660,Microsoft Corporation,
MySQL Documents 8.0,8.0.31,Oracle Corporation,
IntelliJ IDEA Community Edition 2024.2.4,242.23726.103,JetBrains s.r.o.,
MySQL Examples and Samples 8.0,8.0.31,Oracle Corporation,
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.40660,12.0.40660.0,Microsoft Corporation,
Vagrant,2.3.7,HashiCorp,
MySQL Installer - Community,1.6.4.0,Oracle Corporation,
Adobe Acrobat (64-bit),24.005.20399,Adobe,
Configuration Manager Client,5.00.9049.1000,Microsoft Corporation,
Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660,12.0.40660,Microsoft Corporation,
ConfigMgr Management Point,5.00.9049.1000,Microsoft Corporation,
MySQL Server 8.0,8.0.31,Oracle Corporation,
Microsoft Visual C++ 2022 X64 Additional Runtime - 14.42.34433,14.42.34433,Microsoft Corporation,
MySQL Shell 8.0.31,8.0.31,Oracle and/or its affiliates,
SQL Server 2016 Shared Management Objects Extensions,13.0.1601.5,Microsoft Corporation,
MySQL Workbench 8.0 CE,8.0.31,Oracle Corporation,
Microsoft SQL Server 2016 RsFx Driver,13.0.1601.5,Microsoft Corporation,
VMware Player,17.0.0,"VMware, Inc.",
SQL Server 2016 Connection Info,13.0.14500.10,Microsoft Corporation,
Microsoft Policy Platform,68.1.1010.0,Microsoft Corporation,
SQL Server 2016 Database Engine Shared,13.0.1601.5,Microsoft Corporation,
Amazon Corretto (x64),17.0.13.11,Amazon,
SQL Server 2016 Shared Management Objects,13.0.14500.10,Microsoft Corporation,
AWS Command Line Interface v2,2.22.4.0,Amazon Web Services,
SQL Server 2016 Database Engine Services,13.0.1601.5,Microsoft Corporation,
MySQL Router 8.0,8.0.31,Oracle Corporation,
Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.42.34433,14.42.34433,Microsoft Corporation,
Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660,12.0.40660,Microsoft Corporation,
Microsoft SQL Server 2016 Setup (English),13.0.1601.5,Microsoft Corporation,
Windows Deployment Customizations,10.1.20348.1,Microsoft,
Sql Server Customer Experience Improvement Program,13.0.1601.5,Microsoft Corporation,
BGB http proxy,5.00.9049.1000,Microsoft Corporation,
vs_FileTracker_Singleton,17.7.33905,Microsoft Corporation,
Notepad++ (64-bit x64),8.6.1,Notepad++ Team,
Windows Assessment and Deployment Kit - Windows 10,10.1.20348.1,Microsoft Corporation,
OATool,10.1.20348.1,Microsoft,
Mozilla Maintenance Service,118.0.2,Mozilla,
SQL Server 2016 Common Files,13.0.1601.5,Microsoft Corporation,
Oracle VM VirtualBox 7.0.22,7.0.22,Oracle and/or its affiliates,
Oscdimg (OnecoreUAP),10.1.20348.1,Microsoft,
Microsoft Visual Studio Code,1.95.3,Microsoft Corporation,
Windows Deployment Image Servicing and Management Tools (DesktopEditions),10.1.20348.1,Microsoft,
vs_githubprotocolhandlermsi,17.7.33905,Microsoft Corporation,
vs_minshellsharedmsi,17.7.33905,Microsoft Corporation,
7-Zip 21.07 (x64),21.07,Igor Pavlov,
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.40660,12.0.40660.0,Microsoft Corporation,
Apache Tomcat 8.5 Tomcat8 (remove only),8.5.87,The Apache Software Foundation,
Git,2.47.1,The Git Development Community,
Microsoft Visual Studio Installer,3.7.2175.60206,Microsoft Corporation,
7-Zip 22.01 (x64 edition),22.01.00.0,Igor Pavlov,
Mozilla Maintenance Service,128.0.3,Mozilla,
Microsoft Virtual Machine Converter,3.1.0.0,Microsoft Corporation,
Mozilla Firefox (x64 en-US),133.0.3,Mozilla,
Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.32.31332,14.32.31332,Microsoft Corporation,
Java SE Development Kit 8 Update 202 (64-bit),8.0.2020.8,Oracle Corporation,
Instana Agent 1.255.263,1.255.263,InstanaHQ,
Microsoft Visual C++ 2015-2019 Redistributable (x86) - 14.28.29913,14.28.29913.0,Microsoft Corporation,
Oscdimg (DesktopEditions),10.1.20348.1,Microsoft,
vs_vswebprotocolselectormsi,17.7.33905,Microsoft Corporation,
Wireshark 4.0.5 64-bit,4.0.5,"The Wireshark developer community, https://www.wireshark.org",
OACheck,10.1.20348.1,Microsoft,
MailEnable Messaging Services for Microsoft Windows,10.47,MailEnable,
WinSCP 5.21,5.21,Martin Prikryl,
Windows Deployment Image Servicing and Management - Headers and Libraries,10.1.20348.1,Microsoft,
Windows Deployment Tools Environment,10.1.20348.1,Microsoft,
vs_minshellmsires,17.7.33905,Microsoft Corporation,
Adobe Flash Player 32 PPAPI,32.0.0.465,Adobe,
Adobe Flash Player 32 NPAPI,32.0.0.465,Adobe,
Adobe Acrobat (64-bit),24.005.20320,Adobe,
Windows Admin Center,1.4.61699.0,Microsoft Corporation,
Visual Studio Enterprise 2022,17.7.1,Microsoft Corporation,
Microsoft Visual C++ 2022 X64 Additional Runtime - 14.32.31332,14.32.31332,Microsoft Corporation,
vs_minshellx64msi,17.7.33905,Microsoft Corporation,
Windows Deployment Image Servicing and Management Tools (OnecoreUAP),10.1.20348.1,Microsoft,
Windows System Image Manager on amd64,10.1.20348.1,Microsoft,
vs_filehandler_x86,17.7.33905,Microsoft Corporation,
Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29913,14.28.29913,Microsoft Corporation,
Toolkit Documentation,10.1.20348.1,Microsoft,
Windows Deployment Tools,10.1.20348.1,Microsoft,
Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.32.31332,14.32.31332.0,Microsoft Corporation,
Microsoft Visual Studio Setup Configuration,3.7.2174.19405,Microsoft Corporation,
Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29913,14.28.29913,Microsoft Corporation,
vs_CoreEditorFonts,17.7.40001,Microsoft Corporation,
Instana Agent 1.255.263,1.255.263,Instana Inc.,
Kits Configuration Installer,10.1.20348.1,Microsoft,
Microsoft Visual Studio Setup WMI Provider,3.7.2174.19405,Microsoft Corporation,
OA3Tool,10.1.20348.1,Microsoft,
BCD and Boot,10.1.20348.1,Microsoft,
vs_filehandler_amd64,17.7.33905,Microsoft Corporation,
MySQL Examples and Samples 8.0,8.0.34,Oracle Corporation,
MySQL Documents 8.0,8.0.34,Oracle Corporation,
Notepad++ (64-bit x64),8.6.7,Notepad++ Team,
MySQL Router 8.0,8.0.39,Oracle Corporation,
MySQL Shell,8.0.38,Oracle Corporation,
MySQL Server 8.0,8.0.34,Oracle Corporation,
DocFetcher,1.1.25,,
Mozilla Firefox (x86 en-US),135.0.1,Mozilla,
TortoiseSVN 1.14.1.29085 (64 bit),1.14.29085,TortoiseSVN,
IntelliJ IDEA 2024.2.2,242.22855.74,JetBrains s.r.o.,
Mozilla Maintenance Service,125.0.1,Mozilla,
Git,2.36.1,The Git Development Community,
Cisco AnyConnect AMP Enabler Module,4.9.03049,"Cisco Systems, Inc.",
Cisco AnyConnect Web Security Module,4.9.03049,"Cisco Systems, Inc.",
Cisco AnyConnect Posture Module,4.9.03049,"Cisco Systems, Inc.",
Cisco AnyConnect Start Before Login Module,4.9.03049,"Cisco Systems, Inc.",
Microsoft Visual Studio Code,1.8.1,Microsoft Corporation,
MySQL Installer - Community,1.6.7.0,Oracle Corporation,
Python 3.12.8 Add to Path (64-bit),3.12.8150.0,Python Software Foundation,
Python 3.11.9 Standard Library (64-bit),3.11.9150.0,Python Software Foundation,
Cisco AnyConnect Diagnostics and Reporting Tool,4.9.03049,"Cisco Systems, Inc.",
Python 3.12.8 Executables (64-bit),3.12.8150.0,Python Software Foundation,
Cisco AnyConnect Network Visibility Module,4.9.03049,"Cisco Systems, Inc.",
PuTTY release 0.83 (64-bit),0.83.0.0,Simon Tatham,
Microsoft .NET Framework 4.5.2 Multi-Targeting Pack,4.5.51651,Microsoft Corporation,
Python 3.12.8 Documentation (64-bit),3.12.8150.0,Python Software Foundation,
WinSCP 6.3.6,6.3.6,Martin Prikryl,
Cisco AnyConnect Secure Mobility Client,4.9.03049,"Cisco Systems, Inc.",
Cisco AnyConnect ISE Posture Module,4.9.03049,"Cisco Systems, Inc.",
Python 3.12.8 Core Interpreter (64-bit),3.12.8150.0,Python Software Foundation,
7-Zip 24.09 (x64),24.09,Igor Pavlov,
Mozilla Maintenance Service,129.0,Mozilla,
Python 3.11.9 Executables (64-bit),3.11.9150.0,Python Software Foundation,
Python 3.12.8 pip Bootstrap (64-bit),3.12.8150.0,Python Software Foundation,
Python 3.11.9 Add to Path (64-bit),3.11.9150.0,Python Software Foundation,
Python 3.11.9 Development Libraries (64-bit),3.11.9150.0,Python Software Foundation,
Python 3.11.9 Core Interpreter (64-bit),3.11.9150.0,Python Software Foundation,
Python 3.11.9 Test Suite (64-bit),3.11.9150.0,Python Software Foundation,
Python 3.12.8 Test Suite (64-bit),3.12.8150.0,Python Software Foundation,
Python 3.11.9 Utility Scripts (64-bit),3.11.9150.0,Python Software Foundation,
Python 3.12.8 Development Libraries (64-bit),3.12.8150.0,Python Software Foundation,
Python 3.11.9 pip Bootstrap (64-bit),3.11.9150.0,Python Software Foundation,
Python 3.12.8 Tcl/Tk Support (64-bit),3.12.8150.0,Python Software Foundation,
Python Launcher,3.12.8150.0,Python Software Foundation,
Cisco AnyConnect Umbrella Roaming Security Module,4.9.03049,"Cisco Systems, Inc.",
MySQL Workbench 8.0 CE,8.0.12,Oracle Corporation,
Python 3.11.9 Documentation (64-bit),3.11.9150.0,Python Software Foundation,
Python 3.11.9 Tcl/Tk Support (64-bit),3.11.9150.0,Python Software Foundation,
Python 3.12.8 Standard Library (64-bit),3.12.8150.0,Python Software Foundation,
valgrind,3.22.0,"Red Hat, Inc.",
protobuf-lite,3.5.0,"Red Hat, Inc.",
python3-wheel-wheel,0.31.1,"Red Hat, Inc.",
kernel-devel,4.18.0,"Red Hat, Inc.",
kernel,4.18.0,"Red Hat, Inc.",
mecab,0.996,"Red Hat, Inc.",
xz-devel,5.2.4,"Red Hat, Inc.",
mysql-community-common,8.4.4,Oracle and/or its affiliates,
docker-ce-rootless-extras,27.2.1,Docker,
valgrind-devel,3.22.0,"Red Hat, Inc.",
libsepol-devel,2.9,"Red Hat, Inc.",
libverto-devel,0.3.0,"Red Hat, Inc.",
nodejs-docs,14.21.3,"Red Hat, Inc.",
kernel-tools-libs,4.18.0,"Red Hat, Inc.",
kernel,4.18.0,"Red Hat, Inc.",
npm,6.14.18,"Red Hat, Inc.",
openldap-devel,2.4.46,"Red Hat, Inc.",
openldap,2.4.46,"Red Hat, Inc.",
kernel,4.18.0,"Red Hat, Inc.",
java-1.8.0-openjdk-devel,1.8.0.292.b10,"Red Hat, Inc.",
python38-devel,3.8.17,"Red Hat, Inc.",
nodejs,14.21.3,"Red Hat, Inc.",
mysql-community-client-plugins,8.4.4,Oracle and/or its affiliates,
java-1.8.0-openjdk,1.8.0.292.b10,"Red Hat, Inc.",
krb5-devel,1.18.2,"Red Hat, Inc.",
platform-python-devel,3.6.8,"Red Hat, Inc.",
python3-virtualenv,15.1.0,"Red Hat, Inc.",
mysql-community-server,8.4.4,Oracle and/or its affiliates,
python38-wheel-wheel,0.33.6,"Red Hat, Inc.",
kernel-modules,4.18.0,"Red Hat, Inc.",
pcre2-utf16,10.32,"Red Hat, Inc.",
mysql-community-libs,8.4.4,Oracle and/or its affiliates,
mysql-community-libs-compat,8.4.4,Oracle and/or its affiliates,
docker-ce-cli,27.2.1,Docker,
pcre2-devel,10.32,"Red Hat, Inc.",
kernel-tools,4.18.0,"Red Hat, Inc.",
pcre2-utf32,10.32,"Red Hat, Inc.",
python3-perf,4.18.0,"Red Hat, Inc.",
docker-ce,27.2.1,Docker,
libselinux-devel,2.9,"Red Hat, Inc.",
docker-compose-plugin,2.29.2,Docker,
kernel-core,4.18.0,"Red Hat, Inc.",
mysql-community-icu-data-files,8.4.4,Oracle and/or its affiliates,
libcom_err-devel,1.45.6,"Red Hat, Inc.",
keyutils-libs-devel,1.5.10,"Red Hat, Inc.",
kernel-core,4.18.0,"Red Hat, Inc.",
kernel-core,4.18.0,"Red Hat, Inc.",
mysql80-community-release,el8,MySQL,
kernel-modules,4.18.0,"Red Hat, Inc.",
mysql-community-devel,8.4.4,Oracle and/or its affiliates,
nodejs-full-i18n,14.21.3,"Red Hat, Inc.",
mysql-community-client,8.4.4,Oracle and/or its affiliates,
python3-wheel,0.31.1,"Red Hat, Inc.",
kernel-modules,4.18.0,"Red Hat, Inc.",
Bitvise SSH Client - FlowSshNet (x64),9.35.0.0,Bitvise Limited,
Bitvise SSH Client 9.35 (remove only),9.35,Bitvise Limited,
GlobalProtect,5.2.10,Palo Alto Networks,
OpenJDK 13,13.0,Oracle Corporation,
Bitvise SSH Client - FlowSshNet (x86),9.35.0.0,Bitvise Limited,
Java 8 Update 401,8.0.4010.10,Oracle Corporation,
vs_minshellsharedmsi,17.6.33605,Microsoft Corporation,
vs_vswebprotocolselectormsi,17.6.33605,Microsoft Corporation,
Microsoft Visual Studio Setup Configuration,3.6.2085.9058,Microsoft Corporation,
vs_FileTracker_Singleton,17.6.33605,Microsoft Corporation,
vs_filehandler_amd64,17.6.33605,Microsoft Corporation,
vs_CoreEditorFonts,17.6.33605,Microsoft Corporation,
vs_filehandler_x86,17.6.33605,Microsoft Corporation,
OpenJDK version 13,,Oracle Corporation,
Visual Studio Enterprise 2022,17.6.4,Microsoft Corporation,
WinFsp installed by Bitvise SSH Client (remove only),2.0.23075,Bitvise Limited,
vs_minshellx64msi,17.6.33605,Microsoft Corporation,
Microsoft Visual Studio Setup WMI Provider,3.6.2085.9058,Microsoft Corporation,
vs_minshellmsires,17.6.33605,Microsoft Corporation,
Microsoft Visual Studio Installer,3.6.2115.31769,Microsoft Corporation,
java-1.8.0-openjdk-headless,1.8.0.342.b07,"Red Hat, Inc.",
git,2.43.5,"Red Hat, Inc.",
grafana,8.3.0,Grafana,
java-1.8.0-openjdk,1.8.0.342.b07,"Red Hat, Inc.",
gpg-pubkey,d88e42b4,,
git-core-doc,2.43.5,"Red Hat, Inc.",
bind,9.11.36,"Red Hat, Inc.",
git-core,2.43.5,"Red Hat, Inc.",
logstash,7.17.5,Elastic,
perl-Git,2.43.5,"Red Hat, Inc.",
tzdata-java,2024b,"Red Hat, Inc.",
java-17-openjdk-headless,17.0.13.0.11,"Red Hat, Inc.",
java-17-openjdk,17.0.13.0.11,"Red Hat, Inc.",
Self-service Plug-in,24.9.10.13,"Citrix Systems, Inc.",
Citrix Workspace Inside,24.9.10.16,"Citrix Systems, Inc.",
BCR Plug-in,24.9.10.242,"Citrix Systems, Inc.",
Microsoft .NET Runtime - 8.0.11 (x86),64.44.23191,Microsoft Corporation,
Microsoft .NET Host - 8.0.11 (x86),64.44.23191,Microsoft Corporation,
Online Plug-in,24.9.10.242,"Citrix Systems, Inc.",
MTOP Client,24.9.10.242,"Citrix Systems, Inc.",
Microsoft Windows Desktop Runtime - 8.0.11 (x86),64.44.23253,Microsoft Corporation,
Microsoft .NET Host FX Resolver - 8.0.11 (x86),64.44.23191,Microsoft Corporation,
Citrix Workspace(SSON),24.9.10.9,"Citrix Systems, Inc.",
Citrix Workspace(DV),24.9.10.242,"Citrix Systems, Inc.",
Citrix Authentication Manager,24.9.10.2,"Citrix Systems, Inc.",
Citrix Workspace 2409,24.9.10.28,"Citrix Systems, Inc.",
Google Chrome,133.0.6943.126,Google LLC,
Citrix Web Helper,24.9.10.13,"Citrix Systems, Inc.",
Microsoft Windows Desktop Runtime - 8.0.11 (x86),8.0.11.34221,Microsoft Corporation,
Citrix Workspace(USB),24.9.10.242,"Citrix Systems, Inc.",
vim-filesystem,7.4.160,CentOS,
libusbx,1.0.15,CentOS,
libX11-common,1.6.0,CentOS,
perl-Socket,2.010,CentOS,
langtable,0.0.13,CentOS,
langtable-python,0.0.13,CentOS,
bind-utils,9.9.4,CentOS,
quota,4.01,CentOS,
chrony,1.29.1,CentOS,
desktop-file-utils,0.21,CentOS,
tcpdump,4.5.1,CentOS,
p11-kit-trust,0.20.7,CentOS,
ntpdate,4.2.6p5,CentOS,
libpng,1.5.13,CentOS,
hunspell-en-GB,0.20121024,CentOS,
net-tools,2.0,CentOS,
alloy,1.6.1,Grafana Labs,
gpg-pubkey,8ecce87c,,
freetype-devel,2.9.1,"Red Hat, Inc.",
containerd.io,1.7.25,,
docker-ce,27.5.0,Docker,
libuuid-devel,2.32.1,"Red Hat, Inc.",
nri-introspector-java,0.1.2,New Relic Infrastructure Team <infrastructure-eng@newrelic.com>,
fontconfig-devel,2.13.1,"Red Hat, Inc.",
expat-devel,2.2.5,"Red Hat, Inc.",
docker-buildx-plugin,0.19.3,Docker,
docker-compose-plugin,2.32.3,Docker,
mysql57-community-release,el7,MySQL,
docker-ce-cli,27.5.0,Docker,
firefox,128.3.0,"Red Hat, Inc.",
Python 3.11.8 Add to Path (32-bit),3.11.8150.0,Python Software Foundation,
Python 3.11.8 Tcl/Tk Support (64-bit),3.11.8150.0,Python Software Foundation,
Python 3.11.8 Utility Scripts (32-bit),3.11.8150.0,Python Software Foundation,
WinSCP 5.15.9,5.15.9,Martin Prikryl,
Python 3.11.8 Development Libraries (32-bit),3.11.8150.0,Python Software Foundation,
MySQL Notifier 1.1.8,1.1.8,Oracle,
Python 3.11.8 Add to Path (64-bit),3.11.8150.0,Python Software Foundation,
Python 3.11.8 pip Bootstrap (64-bit),3.11.8150.0,Python Software Foundation,
Python 3.11.8 Utility Scripts (64-bit),3.11.8150.0,Python Software Foundation,
MySQL Server 5.6,5.6.49,Oracle Corporation,
Python 3.11.8 Documentation (64-bit),3.11.8150.0,Python Software Foundation,
Python 3.11.8 Test Suite (64-bit),3.11.8150.0,Python Software Foundation,
Python 3.11.8 Core Interpreter (32-bit),3.11.8150.0,Python Software Foundation,
MySQL Connector Net 8.0.21,8.0.21,Oracle,
MySQL Examples and Samples 5.6,5.6.49,Oracle Corporation,
Python 3.11.8 Executables (32-bit),3.11.8150.0,Python Software Foundation,
Python 3.11.8 Documentation (32-bit),3.11.8150.0,Python Software Foundation,
MySQL Documents 5.6,5.6.49,Oracle Corporation,
MySQL Connector J,8.0.21,Oracle Corporation,
MySQL Installer - Community,1.4.34.0,Oracle Corporation,
Python 3.11.8 pip Bootstrap (32-bit),3.11.8150.0,Python Software Foundation,
SoapUI 5.7.2,5.7.2,SmartBear Software,
Python 3.11.8 Core Interpreter (64-bit),3.11.8150.0,Python Software Foundation,
Python 3.11.8 Development Libraries (64-bit),3.11.8150.0,Python Software Foundation,
Python 3.11.8 Standard Library (64-bit),3.11.8150.0,Python Software Foundation,
Python 3.11.8 Executables (64-bit),3.11.8150.0,Python Software Foundation,
VisualSVN Server 5.0.3,5.0.3.0,VisualSVN Software Ltd.,
Python 3.11.8 Test Suite (32-bit),3.11.8150.0,Python Software Foundation,
Python 3.11.8 Tcl/Tk Support (32-bit),3.11.8150.0,Python Software Foundation,
Python 3.11.8 Standard Library (32-bit),3.11.8150.0,Python Software Foundation,
systemd-boot-unsigned,252,"Red Hat, Inc.",
mtr,0.94,"Red Hat, Inc.",
net-snmp-libs,5.9.1,"Red Hat, Inc.",
checkpolicy,3.6,"Red Hat, Inc.",
espeak-ng,1.50,"Red Hat, Inc.",
libnghttp2,1.43.0,"Red Hat, Inc.",
iwl6000g2a-firmware,18.168.6.1,"Red Hat, Inc.",
iwl5150-firmware,8.24.2.2,"Red Hat, Inc.",
libuv,1.42.0,"Red Hat, Inc.",
geoclue2,2.6.0,"Red Hat, Inc.",
libbrotli,1.0.9,"Red Hat, Inc.",
libsoup,2.72.0,"Red Hat, Inc.",
webkit2gtk3-jsc,2.46.5,"Red Hat, Inc.",
geoclue2-libs,2.6.0,"Red Hat, Inc.",
gnome-control-center,40.0,"Red Hat, Inc.",
NetworkManager-wifi,1.48.10,"Red Hat, Inc.",
gnome-session-xsession,40.1.1,"Red Hat, Inc.",
gnome-session-wayland-session,40.1.1,"Red Hat, Inc.",
gnome-keyring-pam,40.0,"Red Hat, Inc.",
gnome-shell,40.10,"Red Hat, Inc.",
wireless-regdb,2024.01.23,"Red Hat, Inc.",
gnome-keyring,40.0,"Red Hat, Inc.",
cockpit-system,323.1,"Red Hat, Inc.",
ostree,2024.9,"Red Hat, Inc.",
